date,ticker,raw_target_return,raw_target_return_exact,raw_expected_daily_return_exact,raw_target_price_exact,time_to_target,signal_strength_adjustment_value,final_expected_return_after_adjustments,raw_target_rank,raw_target_feature_source,exact_raw_target_available,quality_pass,passed_tradability_filter,tradability_exclusion_reason,exclusion_reason,final_exclusion_reason,local_ohlcv_available,yahoo_fetch_attempted,yahoo_fetch_success,median_60d_dollar_volume,market_cap,trading_history_days,realized_vol_60d,holding_quality_classification,holding_risk_notes,company_name,sector,industry,exchange,avg_volume_20d,return_1d,return_5d,return_20d,is_crypto_linked,is_spac_linked,is_biotech_binary_risk,is_adr,is_microcap_or_low_float,is_distressed,realized_vol_60d.1,raw_target_selected,soft_exit_status,prior_position_status,vol_target_exposure,volatility_target_exposure,uncapped_volatility_target_exposure,raw_volatility_target_exposure,exposure_cap,exposure_cap_60,dual_trend_cap,final_exposure,rolling_volatility_used,volatility_source,volatility_source_date,volatility_is_fresh,spy_close,spy_ma_200,qqq_close,qqq_ma_200,spy_below_200d,qqq_below_200d,dual_trend_reason,rolling_volatility_used.1,volatility_source.1,volatility_source_date.1,volatility_is_fresh.1,final_growth_weight,cash_weight,data_source,growth_paper_model,growth_paper_variant,exact_growth_features_available,fallback_reason,country,metadata_source,metadata_date,ranking_eligible,computed_raw_target_rank,computed_rank_percentile,rank_percentile,is_current_selected,distance_from_portfolio_cutoff,exclusion_stage,exact_exclusion_reason
2026-07-27,AMCI,0.2429229683490841,0.2429229683490841,0.0010771186750277,6.376194969872048,202.00460778443588,0.0010571549193923,-0.0002764403038163,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected",True,False,False,222120.0064659119,,775,1.0982650667383065,not_a_final_holding,,,,,,,,,,,,,,,,1.0982650667383065,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected"
2026-07-27,AIIO,0.234855952351038,0.234855952351038,0.001047780532418,3.661347792732292,201.43991666457265,0.0010571580143954,0.0001050945489219,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected",True,False,False,6575486.84091568,,776,3.86767281325748,not_a_final_holding,,,,,,,,,,,,,,,,3.86767281325748,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected"
2026-07-27,AGEN,0.2347955034563205,0.2347955034563205,0.0289957217829766,7.5754706963267875,7.378622413836441,-0.0168276872001837,0.0092877990097854,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 60D annualized volatility above 120%",True,False,False,2351902.4779200554,,510,1.887956653839225,not_a_final_holding,,,,,,,,,,,,,,,,1.887956653839225,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 60D annualized volatility above 120%"
2026-07-27,ARTV,0.2299514295899589,0.2299514295899589,0.0019884799770688,12.71769796963587,104.19033494337002,-0.0006865039500464,-0.0002171768923439,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected",True,False,False,4298392.081451416,,776,0.9973777862668906,not_a_final_holding,,,,,,,,,,,,,,,,0.9973777862668906,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"median 20D dollar volume below $20,000,000; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected"
2026-07-27,AIFF,0.2132589271365443,0.2132589271365443,0.0009673654123332,1.43176681640861,199.9281248995581,0.0010571524460726,0.000170588241588,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected",True,False,False,275020.00191807747,,510,0.6295352844001622,not_a_final_holding,,,,,,,,,,,,,,,,0.6295352844001622,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected"
2026-07-27,ANGH,0.2102006505218141,0.2102006505218141,0.0009557531617441,4.344620231500958,199.71404553652692,0.0010571526159788,5.894899271799404e-05,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history",True,False,False,34196.90034389496,,500,1.090534770747437,not_a_final_holding,,,,,,,,,,,,,,,,1.090534770747437,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history"
2026-07-27,AARD,0.1868884377888575,0.1868884377888575,0.0215069894512194,7.928414560686664,8.051849472700978,-0.0142331287522861,0.0048166009064138,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%",True,False,False,781684.0016007423,,774,1.556552932470436,not_a_final_holding,,,,,,,,,,,,,,,,1.556552932470436,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%"
2026-07-27,AIOS,0.1750954305548002,0.1750954305548002,0.0008183011539211,14.57118289061619,197.25668013883603,0.00105715694071,-1.601475116068705e-05,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected",True,False,False,500514.007472992,,775,3.159303994024965,not_a_final_holding,,,,,,,,,,,,,,,,3.159303994024965,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected"
2026-07-27,ABTS,0.1729324719505534,0.1729324719505534,0.0024707878036476,1.3833565189387949,64.63686280010808,0.0005195505927431,0.0002447800802138,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected",True,False,False,54928.5003721714,,767,2.747056460787064,not_a_final_holding,,,,,,,,,,,,,,,,2.747056460787064,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected"
2026-07-27,SMCI,0.1714264920903778,0.1714264920903778,0.0008034817408426,34.90850857056577,196.99985444632645,0.0010571528489258,-0.0002002487649269,,raw_target_return_exact,True,False,False,60D annualized volatility above 120%,60D annualized volatility above 120%,60D annualized volatility above 120%,True,False,False,1449240412.1061327,,4862,1.2091890035559487,not_a_final_holding,,,,,,,,,,,,,,,,1.2091890035559487,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,60D annualized volatility above 120%
2026-07-27,ASTL,0.1675198368166175,0.1675198368166175,0.0007876049938395,5.137087393336485,196.7263885771632,0.0010571453524275,2.683090033587024e-05,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history",True,False,False,3759222.937989235,,501,0.5663983366977776,not_a_final_holding,,,,,,,,,,,,,,,,0.5663983366977776,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history"
2026-07-27,ANL,0.1661645621584138,0.1661645621584138,0.0055991678893181,13.970650920830025,27.530905859295608,-0.0035678790566844,7.504890693426204e-05,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares",True,False,False,1885812.032413483,,508,1.0188269414594853,not_a_final_holding,,,,,,,,,,,,,,,,1.0188269414594853,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares"
2026-07-27,ARBK,0.1571118343256456,0.1571118343256456,0.0007448115163366,3.355624429895156,195.9978284027952,0.0010571533206664,-0.0004112539831015,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected",True,False,False,68625.99997520447,,755,0.8830755153002596,not_a_final_holding,,,,,,,,,,,,,,,,0.8830755153002596,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected"
2026-07-27,AIHS,0.1537560597043406,0.1537560597043406,0.0011354709892488,1.6614087919927016,126.03047025997556,3.3396473782725925e-05,-9.160115681398165e-05,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5",True,False,False,11091.500353813171,,755,0.6598848124586634,not_a_final_holding,,,,,,,,,,,,,,,,0.6598848124586634,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5"
2026-07-27,RGTI,0.151181483432651,0.151181483432651,0.0007201019015179,17.981454639475743,195.5827038402856,0.0010571522279719,-0.0002090304609452,,raw_target_return_exact,True,False,True,,20D realized volatility above 150% annualized,20D realized volatility above 150% annualized,True,False,False,574337157.0280075,,1296,1.198992148461724,not_a_final_holding,,,,,,,,,,,,,,,,1.198992148461724,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,20D realized volatility above 150% annualized
2026-07-27,AIRJ,0.1510681790799244,0.1510681790799244,0.0007196274706824,4.989880600221238,195.57477253559472,0.0010571517140157,-0.0004967777716029,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history",True,False,False,4672698.417496681,,502,1.120301738018706,not_a_final_holding,,,,,,,,,,,,,,,,1.120301738018706,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history"
2026-07-27,ASTI,0.1502049375567111,0.1502049375567111,0.0007160099987024,3.554133158327356,195.51434562896972,0.0033362454962418,0.0002872001581531,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,missing OHLCV data
2026-07-27,APLM,0.1492211100210312,0.1492211100210312,0.0011320489013693,20.68597998037856,122.930314618436,0.0003673768025145,0.0003211604780917,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%",True,False,False,118089.99953269958,,768,1.31366224592737,not_a_final_holding,,,,,,,,,,,,,,,,1.31366224592737,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%"
2026-07-27,ANTX,0.1457077025281836,0.1457077025281836,0.0006970812089255,5.648338776790184,195.19953917697285,0.0010571462238369,-0.0004083556427939,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares",True,False,False,907148.957490921,,752,0.7559614404327748,not_a_final_holding,,,,,,,,,,,,,,,,0.7559614404327748,False,not_prior_position,new_or_unheld,0.6209088026601212,0.6,0.6209088026601212,0.6420619650033977,0.6,0.6,0.6,0.6,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,739.0900268554688,695.8058840942383,682.1199951171875,642.824430847168,False,False,SPY and QQQ above 200D MA,0.3426460559750425,fresh_selected_holdings_ohlcv,2026-07-27,True,0.0,0.4,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics,,,,False,,,,False,,Basic Quality,"median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares"
